date,name,price,,
2022-12-5,烧碱（32%）,1190,2017-5-17,1014
2022-12-12,烧碱（32%）,1190,2017-5-18,1014
2022-12-19,烧碱（32%）,1269.58,2017-5-19,1014
2022-12-26,烧碱（32%）,1210,2017-5-20,1014
2023-1-1,烧碱（32%）,793.87,2017-5-21,1014
2023-1-2,烧碱（32%）,1271.33,2017-5-22,1014
2023-1-9,烧碱（32%）,1238.33,2017-5-23,1014
2023-1-16,烧碱（32%）,1271.33,2017-5-24,1014
2023-1-23,烧碱（32%）,1100,2017-5-25,1014
2023-1-30,烧碱（32%）,1150,2017-5-26,1014
2023-2-1,烧碱（32%）,793.87,2017-5-27,1014
2023-2-6,烧碱（32%）,1266.35,2017-5-28,1014
2023-2-13,烧碱（32%）,1266.35,2017-5-29,1014
2023-2-20,烧碱（32%）,1266.35,2017-5-30,1014
2023-2-27,烧碱（32%）,900,2017-5-31,1014
2023-3-1,烧碱（32%）,792.9820164,2017-6-1,1014
2023-3-6,烧碱（32%）,1143.45,2017-6-2,1014
2023-3-13,烧碱（32%）,1143.45,2017-6-3,1014
2023-3-20,烧碱（32%）,1143.45,2017-6-4,1014
2023-3-27,烧碱（32%）,700,2017-6-5,980
2023-4-1,烧碱（32%）,709.7489618,2017-6-6,980
2023-4-3,烧碱（32%）,790,2017-6-7,980
2023-4-10,烧碱（32%）,890,2017-6-8,980
2023-4-17,烧碱（32%）,820,2017-6-9,980
2023-4-24,烧碱（32%）,810,2017-6-10,980
2023-5-1,烧碱（32%）,669.063701,2017-6-11,980
2023-5-8,烧碱（32%）,954.84,2017-6-12,1070
2023-5-15,烧碱（32%）,954.84,2017-6-13,1070
2023-5-22,烧碱（32%）,790,2017-6-14,1070
2023-5-29,烧碱（32%）,820,2017-6-15,1070
2023-6-1,烧碱（32%）,711.97,2017-6-16,1070
2023-6-5,烧碱（32%）,951.33,2017-6-17,1070
2023-6-12,烧碱（32%）,918.33,2017-6-18,1070
