date,name,price,,
,,,2020-8-9,13781.08
,,,2020-8-10,13781.08
,,,2020-8-11,13781.08
,,,2020-8-12,13781.08
,,,2020-8-13,13781.08
,,,2020-8-14,13781.08
,,,2020-8-15,13781.08
,,,2020-8-16,13781.08
,,,2020-8-17,13781.08
,,,2020-8-18,13781.08
,,,2020-8-19,13781.08
,,,2020-8-20,13781.08
,,,2020-8-21,13781.08
,,,2020-8-22,13781.08
,,,2020-8-23,13781.08
,,,2020-8-24,13781.08
,,,2020-8-25,13781.08
,,,2020-8-26,13781.08
,,,2020-8-27,13781.08
,,,2020-8-28,13781.08
,,,2020-8-29,13781.08
,,,2020-8-30,13781.08
,,,2020-8-31,13781.08
,,,2020-9-1,13781.08
,,,2020-9-2,13781.08
,,,2020-9-3,13781.08
,,,2020-9-4,13781.08
,,,2020-9-5,13781.08
,,,2020-9-6,13781.08
,,,2020-9-7,13781.08
,,,2020-9-8,13781.08
,,,2020-9-9,13781.08
,,,2020-9-10,13781.08
,,,2020-9-11,13781.08
,,,2020-9-12,13781.08
,,,2020-9-13,13781.08
,,,2020-9-14,13781.08
,,,2020-9-15,13781.08
,,,2020-9-16,13781.08
,,,2020-9-17,13781.08
,,,2020-9-18,13781.08
,,,2020-9-19,13781.08
,,,2020-9-20,13781.08
,,,2020-9-21,13781.08
,,,2020-9-22,13781.08
,,,2020-9-23,13781.08
,,,2020-9-24,13781.08
,,,2020-9-25,13781.08
,,,2020-9-26,13781.08
,,,2020-9-27,13781.08
,,,2020-9-28,13781.08
,,,2020-9-29,13781.08
,,,2020-9-30,13781.08
,,,2020-10-1,13781.08
,,,2020-10-2,13781.08
,,,2020-10-3,13781.08
,,,2020-10-4,13781.08
,,,2020-10-5,13781.08
,,,2020-10-6,13781.08
,,,2020-10-7,13781.08
,,,2020-10-8,13781.08
,,,2020-10-9,13781.08
,,,2020-10-10,13781.08
,,,2020-10-11,13781.08
,,,2020-10-12,13781.08
,,,2020-10-13,13781.08
,,,2020-10-14,13781.08
,,,2020-10-15,13781.08
,,,2020-10-16,13781.08
,,,2020-10-17,13781.08
,,,2020-10-18,13781.08
,,,2020-10-19,13781.08
,,,2020-10-20,13781.08
,,,2020-10-21,13781.08
,,,2020-10-22,13781.08
,,,2020-10-23,13781.08
,,,2020-10-24,13781.08
,,,2020-10-25,13781.08
,,,2020-10-26,13781.08
,,,2020-10-27,13781.08
,,,2020-10-28,13781.08
,,,2020-10-29,13781.08
,,,2020-10-30,13781.08
,,,2020-10-31,13781.08
,,,2020-11-1,13781.08
,,,2020-11-2,13781.08
,,,2020-11-3,13781.08
,,,2020-11-4,13781.08
,,,2020-11-5,13781.08
