date,name,price,,
,,,2017-8-29,5000
,,,2017-8-30,5000
,,,2017-8-31,5000
,,,2017-9-1,5000
,,,2017-9-2,5000
,,,2017-9-3,5000
,,,2017-9-4,5000
,,,2017-9-5,5000
,,,2017-9-6,5000
,,,2017-9-7,5000
,,,2017-9-8,5000
,,,2017-9-9,5000
,,,2017-9-10,5000
,,,2017-9-11,5000
,,,2017-9-12,5000
,,,2017-9-13,5000
,,,2017-9-14,5000
,,,2017-9-15,5000
,,,2017-9-16,5000
,,,2017-9-17,5000
,,,2017-9-18,4750
,,,2017-9-19,4750
,,,2017-9-20,4750
,,,2017-9-21,4750
,,,2017-9-22,4750
,,,2017-9-23,4750
,,,2017-9-24,4750
,,,2017-9-25,4750
,,,2017-9-26,4750
,,,2017-9-27,4750
,,,2017-9-28,4750
,,,2017-9-29,4750
,,,2017-9-30,4750
,,,2017-10-1,4750
,,,2017-10-2,4800
,,,2017-10-3,4800
,,,2017-10-4,4800
,,,2017-10-5,4800
,,,2017-10-6,4800
,,,2017-10-7,4800
,,,2017-10-8,4800
,,,2017-10-9,5000
,,,2017-10-10,5000
,,,2017-10-11,5000
,,,2017-10-12,5000
,,,2017-10-13,5000
,,,2017-10-14,5000
,,,2017-10-15,5000
,,,2017-10-16,5000
,,,2017-10-17,5000
,,,2017-10-18,5000
,,,2017-10-19,5000
,,,2017-10-20,5000
,,,2017-10-21,5000
,,,2017-10-22,5000
,,,2017-10-23,5100
,,,2017-10-24,5100
,,,2017-10-25,5100
,,,2017-10-26,5100
,,,2017-10-27,5100
,,,2017-10-28,5100
,,,2017-10-29,5100
,,,2017-10-30,5100
,,,2017-10-31,5100
,,,2017-11-1,5100
,,,2017-11-2,5100
,,,2017-11-3,5100
,,,2017-11-4,5100
,,,2017-11-5,5100
,,,2017-11-6,4950
,,,2017-11-7,4950
,,,2017-11-8,4950
,,,2017-11-9,4950
,,,2017-11-10,4950
,,,2017-11-11,4950
,,,2017-11-12,4950
,,,2017-11-13,5300
,,,2017-11-14,5300
,,,2017-11-15,5300
,,,2017-11-16,5300
,,,2017-11-17,5300
,,,2017-11-18,5300
,,,2017-11-19,5300
,,,2017-11-20,5300
,,,2017-11-21,5300
,,,2017-11-22,5300
,,,2017-11-23,5300
,,,2017-11-24,5300
,,,2017-11-25,5300
,,,2017-11-26,5300
,,,2017-11-27,6000
,,,2017-11-28,6000
,,,2017-11-29,6000
,,,2017-11-30,6000
,,,2017-12-1,6000
,,,2017-12-2,6000
,,,2017-12-3,6000
,,,2017-12-4,6200
,,,2017-12-5,6200
,,,2017-12-6,6200
,,,2017-12-7,6200
,,,2017-12-8,6200
,,,2017-12-9,6200
,,,2017-12-10,6200
,,,2017-12-11,6000
,,,2017-12-12,6000
,,,2017-12-13,6000
,,,2017-12-14,6000
,,,2017-12-15,6000
,,,2017-12-16,6000
,,,2017-12-17,6000
,,,2017-12-18,6200
,,,2017-12-19,6200
,,,2017-12-20,6200
,,,2017-12-21,6200
,,,2017-12-22,6200
,,,2017-12-23,6200
,,,2017-12-24,6200
,,,2017-12-25,5800
,,,2017-12-26,5800
,,,2017-12-27,5800
,,,2017-12-28,5800
,,,2017-12-29,5800
,,,2017-12-30,5800
,,,2017-12-31,5800
,,,2018-1-1,5800
,,,2018-1-2,5800
,,,2018-1-3,5800
,,,2018-1-4,5800
,,,2018-1-5,5800
,,,2018-1-6,5800
,,,2018-1-7,5800
,,,2018-1-8,5700
,,,2018-1-9,5700
,,,2018-1-10,5700
,,,2018-1-11,5700
,,,2018-1-12,5700
,,,2018-1-13,5700
,,,2018-1-14,5700
,,,2018-1-15,5900
,,,2018-1-16,5900
,,,2018-1-17,5900
,,,2018-1-18,5900
,,,2018-1-19,5900
,,,2018-1-20,5900
,,,2018-1-21,5900
,,,2018-1-22,5900
,,,2018-1-23,5900
,,,2018-1-24,5900
,,,2018-1-25,5900
,,,2018-1-26,5900
,,,2018-1-27,5900
,,,2018-1-28,5900
,,,2018-1-29,5900
,,,2018-1-30,5900
,,,2018-1-31,5900
,,,2018-2-1,5900
,,,2018-2-2,5900
,,,2018-2-3,5900
,,,2018-2-4,5900
,,,2018-2-5,5900
,,,2018-2-6,5900
,,,2018-2-7,5900
,,,2018-2-8,5900
,,,2018-2-9,5900
,,,2018-2-10,5900
,,,2018-2-11,5900
,,,2018-2-12,5750
,,,2018-2-13,5750
,,,2018-2-14,5750
,,,2018-2-15,5750
,,,2018-2-16,5750
,,,2018-2-17,5750
,,,2018-2-18,5750
,,,2018-2-19,5750
,,,2018-2-20,5750
,,,2018-2-21,5750
,,,2018-2-22,5750
,,,2018-2-23,5750
,,,2018-2-24,5750
,,,2018-2-25,5750
,,,2018-2-26,5750
,,,2018-2-27,5750
,,,2018-2-28,5750
,,,2018-3-1,5750
,,,2018-3-2,5750
,,,2018-3-3,5750
,,,2018-3-4,5750
,,,2018-3-5,6500
,,,2018-3-6,6500
,,,2018-3-7,6500
,,,2018-3-8,6500
,,,2018-3-9,6500
,,,2018-3-10,6500
,,,2018-3-11,6500
,,,2018-3-12,5800
,,,2018-3-13,5800
,,,2018-3-14,5800
,,,2018-3-15,5800
,,,2018-3-16,5800
,,,2018-3-17,5800
,,,2018-3-18,5800
,,,2018-3-19,5800
,,,2018-3-20,5800
,,,2018-3-21,5800
,,,2018-3-22,5800
,,,2018-3-23,5800
,,,2018-3-24,5800
,,,2018-3-25,5800
,,,2018-3-26,5800
,,,2018-3-27,5800
,,,2018-3-28,5800
,,,2018-3-29,5800
,,,2018-3-30,5800
,,,2018-3-31,5800
,,,2018-4-1,5800
,,,2018-4-2,6300
,,,2018-4-3,6300
,,,2018-4-4,6300
,,,2018-4-5,6300
,,,2018-4-6,6300
,,,2018-4-7,6300
,,,2018-4-8,6300
,,,2018-4-9,6300
,,,2018-4-10,6300
,,,2018-4-11,6300
,,,2018-4-12,6300
,,,2018-4-13,6300
,,,2018-4-14,6300
,,,2018-4-15,6300
,,,2018-4-16,6300
,,,2018-4-17,6300
,,,2018-4-18,6300
,,,2018-4-19,6300
,,,2018-4-20,6300
,,,2018-4-21,6300
,,,2018-4-22,6300
,,,2018-4-23,5900
,,,2018-4-24,5900
,,,2018-4-25,5900
,,,2018-4-26,5900
,,,2018-4-27,5900
,,,2018-4-28,5900
,,,2018-4-29,5900
,,,2018-4-30,5800
,,,2018-5-1,5800
,,,2018-5-2,5800
,,,2018-5-3,5800
,,,2018-5-4,5800
,,,2018-5-5,5800
,,,2018-5-6,5800
,,,2018-5-7,5700
,,,2018-5-8,5700
,,,2018-5-9,5700
,,,2018-5-10,5700
,,,2018-5-11,5700
,,,2018-5-12,5700
,,,2018-5-13,5700
,,,2018-5-14,5700
,,,2018-5-15,5700
,,,2018-5-16,5700
,,,2018-5-17,5700
,,,2018-5-18,5700
,,,2018-5-19,5700
,,,2018-5-20,5700
,,,2018-5-21,5700
,,,2018-5-22,5700
,,,2018-5-23,5700
,,,2018-5-24,5700
,,,2018-5-25,5700
,,,2018-5-26,5700
,,,2018-5-27,5700
,,,2018-5-28,5600
,,,2018-5-29,5600
,,,2018-5-30,5600
,,,2018-5-31,5600
