Episode,Actor,Total_Reward,Actor_Loss,critic_Loss
3667,3,-313640.7509765625,114936535.25,3499285600.0
3667,4,-290000.0,172465874.0,2833340672.0
3667,5,-254246.71655273438,174913457.5,2339054702.03125
3667,6,-265084.19982910156,260090380.0,2410239076.5
3667,7,-259566.06787109375,109963170.75,2480107218.0
3668,0,-265509.94970703125,174804020.5,2661122001.8808594
3668,1,-294269.0517578125,130792583.0,3256016872.0
3668,2,-263612.30126953125,241649170.5,2503300710.0
3668,3,-309383.439453125,41309950.125,3597702480.0
3668,4,-286933.2197265625,388935603.0,2790177904.0
3668,5,-291151.6005859375,130863271.5,3043534456.0
3668,6,-262429.541015625,315694618.0,2541939048.0
3668,7,-293617.16015625,332972868.0,2929396280.0
3669,0,-247583.24951171875,519766696.0,2067053428.0
3669,1,-273033.2802734375,220471246.0,2807705168.0
3669,2,-265413.14990234375,273775237.0,2463333186.0
3669,3,-282256.01953125,243333204.5,2847392624.0
3669,4,-260342.38061523438,104410004.5,2706485159.0
3669,5,-275713.2412109375,237221982.5,2640791304.0
3669,6,-254255.46166992188,273588063.0,2262686899.5
3669,7,-300162.19921875,252664107.0,3372820792.0
3670,0,-277091.1599121094,187011686.0,2731422870.0
3670,1,-286848.89990234375,184098677.5,3115488132.0
3670,2,-276347.388671875,360330425.0,2756213100.0
3670,3,-296079.5400390625,401605868.0,3285139092.0
3670,4,-256555.9189453125,280487185.0,2549017202.0
3670,5,-235391.36083984375,72512678.25,2108276014.0
3670,6,-250004.71044921875,224134437.0,2242953396.578125
3670,7,-291905.71142578125,101597610.0,3104650440.0
3671,0,-277577.5,295943894.0,2797440456.0
3671,1,-278066.2431640625,324963133.0,2590238400.0
3671,2,-292062.5185546875,112171591.5,3293532250.0
3671,3,-251383.27709960938,95167359.5,2303233482.0
3671,4,-265458.60986328125,147576751.5,2573168160.0
3671,5,-278677.8701171875,45692564.625,2806633628.0
3671,6,-290000.0,600429578.0,2867211352.0
3671,7,-251665.06396484375,79571151.25,2280368856.0
3672,0,-296920.23046875,93058500.25,3084135464.0
3672,1,-261008.9326171875,99418569.5,2506437183.0
3672,2,-260307.22802734375,113063907.25,2407089014.0
3672,3,-247281.8701171875,248429055.0,2534637095.25
3672,4,-296575.51953125,211657960.0,3093651920.0
3672,5,-302379.1103515625,126764872.5,3402196408.0
3672,6,-264356.7919921875,223964067.5,2596676760.0
3672,7,-260325.43701171875,94735796.75,2341451256.0
3673,0,-279476.44775390625,176948913.0,2888887360.0
3673,1,-288399.99951171875,372221403.0,2949489016.0
3673,2,-275040.708984375,262862625.0,2762708416.0
3673,3,-274134.443359375,118701704.75,2869366826.5
3673,4,-289125.93017578125,153283268.5,2872693602.0
3673,5,-235763.67114257812,115764139.5,2225762807.0
3673,6,-294709.8515625,325076648.0,2915960320.0
3673,7,-270602.4592285156,237438762.5,2663714289.0
3674,0,-279364.03173828125,323621955.0,2834608508.0
3674,1,-257162.4482421875,20702960.25,2369719452.0
3674,2,-244946.228515625,111842890.75,2215739240.0
3674,3,-264615.123046875,245527790.0,2530346180.0
3674,4,-270130.15234375,198829686.5,2635173828.0
3674,5,-252814.00146484375,51181504.625,2677521413.875
3674,6,-228327.48022460938,88621499.5,2306082373.9375
3674,7,-305600.8515625,185540948.0,3531734456.0
3675,0,-284750.5205078125,41166453.875,2842474752.0
3675,1,-270364.29833984375,103963265.5,2553230784.0
3675,2,-247520.1689453125,86898074.75,2361542226.0
3675,3,-290000.0,185387013.5,2943022936.0
3675,4,-261100.29052734375,80118227.25,2581949732.0
3675,5,-248184.64892578125,22235224.0625,2200322198.0
3675,6,-290000.0,329520180.0,2788099024.0
3675,7,-264935.4169921875,97888041.5,2515460764.0
3676,0,-287839.48095703125,248395700.0,2893779800.0
3676,1,-298632.75,708241842.0,3117554424.0
3676,2,-296964.94921875,142654117.0,3071962000.0
3676,3,-258498.978515625,137682301.0,2307022928.625
3676,4,-277482.400390625,285246761.0,2721493580.5
3676,5,-296305.703125,361335065.0,3043221760.0
3676,6,-240912.921875,188690777.5,2563737081.375
3676,7,-260934.99755859375,408482414.0,2397338174.875
3677,0,-270568.44921875,229979799.5,2671117616.0
3677,1,-283634.5400390625,153481092.0,3094392904.0
3677,2,-265746.96826171875,96280880.5,2478519448.0
3677,3,-259277.17041015625,475586385.0,3049135796.0
3677,4,-260639.66943359375,62342711.25,2882737162.59375
3677,5,-239238.62158203125,99312758.25,2766615427.0
3677,6,-210866.78833007812,116530340.75,1929047892.5
3677,7,-282298.2939453125,79614397.0,2714357208.0
3678,0,-267568.8896484375,140899385.5,2644911043.15625
3678,1,-247692.3046875,132255565.0,3377639080.9609375
3678,2,-219225.4697265625,111879838.0,1728001832.0
3678,3,-264456.8291015625,137057591.0,2797062688.0
3678,4,-282818.2783203125,81207070.25,2933820968.0
3678,5,-298955.94140625,326886898.0,3022683432.0
3678,6,-242408.45068359375,44094914.5,2676237184.0
3678,7,-287136.20068359375,102009652.75,2969588644.0
3679,0,-286850.69970703125,256485790.0,2933785523.75
3679,1,-294560.759765625,58549940.25,3166399912.0
3679,2,-260448.1513671875,83031373.5,2383737018.0
3679,3,-252613.177734375,237769158.0,2552883377.5
3679,4,-290000.0,244552136.0,2864963480.0
3679,5,-260830.76171875,179408531.5,2524030065.0
3679,6,-230190.970703125,162498344.5,2177510606.0
3679,7,-255130.3095703125,113083196.5,2499547636.5
3680,0,-267067.66015625,90916280.25,2794233296.0
3680,1,-268741.12890625,189503937.0,2611672632.0
3680,2,-282958.85205078125,205306473.0,2956204255.0
3680,3,-280127.80029296875,429742355.0,2598238760.0
3680,4,-254219.8291015625,126482971.0,2371302444.0
3680,5,-274092.4580078125,108091232.75,2688221640.0
3680,6,-247719.44091796875,48745329.875,2776986832.703125
3680,7,-293823.9697265625,195381184.5,3280700792.0
3681,0,-274866.0998535156,255281354.0,2706412790.5
3681,1,-259083.51037597656,291237622.0,2388313239.125
3681,2,-262064.35986328125,88461261.25,2535978636.0
3681,3,-271437.4599609375,117942500.75,2657090282.5
3681,4,-277077.96044921875,229660316.0,2661312481.0
3681,5,-281846.1005859375,93798202.0,3265345280.0
3681,6,-251807.1796875,100245196.5,2347821568.0
3681,7,-288610.650390625,143765044.5,2937250928.0
3682,0,-284722.1494140625,90704855.0,2910058888.0
3682,1,-281119.220703125,136082804.0,2684781805.3125
3682,2,-286367.60009765625,109831967.5,2831785720.0
3682,3,-222566.54174804688,78763762.25,2158968133.8203125
3682,4,-293167.0595703125,653970584.0,2946591208.0
3682,5,-278155.43994140625,193582282.0,2917437168.0
3682,6,-293824.2998046875,146821276.5,3120120536.0
3682,7,-238777.04809570312,546285018.0,2255697793.0
3683,0,-296148.388671875,159462229.5,3111886944.0
3683,1,-261842.55712890625,185324224.5,2932574787.375
3683,2,-290000.0,226059152.0,2865881856.0
3683,3,-289344.951171875,55301580.0,2895794196.0
3683,4,-254095.83984375,196708392.5,2573973712.0
3683,5,-255748.14013671875,44392188.5,2356767265.0
3683,6,-276631.439453125,395943839.0,3004647466.5
3683,7,-261613.44677734375,52601116.0,2321474632.0
3684,0,-292478.4609375,89766368.5,2991927920.0
3684,1,-298261.3701171875,102754800.25,3117454656.0
3684,2,-273341.779296875,308804900.0,2599125103.0
3684,3,-277178.69921875,189891480.0,2629973744.0
3684,4,-267674.2783203125,149719758.0,2611322353.0
3684,5,-294319.8115234375,292647299.0,2935618488.0
3684,6,-252195.3388671875,292731303.0,2684807652.0
3684,7,-266579.7900390625,184676860.0,2522172976.75
3685,0,-283021.650390625,209099546.0,2734847584.0
3685,1,-294151.568359375,124799642.0,3117148576.0
3685,2,-266020.0419921875,160386163.0,2482990032.0
3685,3,-297412.259765625,263576193.0,3048568584.0
3685,4,-294445.2412109375,196008498.0,3031788080.0
3685,5,-247331.43896484375,66379406.25,2183942983.0
3685,6,-295716.9619140625,253808188.0,3070589008.0
3685,7,-259070.708984375,211236219.0,2438908553.0
3686,0,-266951.83984375,151574330.0,2728246640.0
3686,1,-272921.09130859375,110455779.0,2534445248.0
3686,2,-286189.20849609375,121971740.75,2900081976.0
3686,3,-290000.0,301885062.0,2976590928.0
3686,4,-247222.87768554688,179842858.5,2185835945.0
3686,5,-281033.5615234375,191785523.0,4948452424.751831
3686,6,-255817.84765625,249577590.5,2840663496.0
3686,7,-290000.0,227265530.0,2936060768.0
3687,0,-235027.51049804688,245483107.5,1965848375.25
3687,1,-286267.8193359375,146396078.5,2838197552.0
3687,2,-263311.2019042969,100442200.25,3397864728.555664
3687,3,-281321.6220703125,247223426.0,2814162668.0
3687,4,-284069.1494140625,135241630.5,2874837184.0
3687,5,-288229.5,173972034.0,3012182360.0
3687,6,-254141.52587890625,33720020.625,2280426590.0
3687,7,-267311.1618652344,157378372.0,2705257999.0
3688,0,-244902.69873046875,56098525.5,2263208258.0
3688,1,-244340.71044921875,156225015.5,2803293766.0
3688,2,-290066.0498046875,439602867.0,2788101372.0
3688,3,-259567.7578125,62384972.25,2342876876.0
3688,4,-256790.80126953125,117756205.5,2382738914.0
3688,5,-254152.548828125,131504722.5,2187284372.0
3688,6,-265653.4387207031,316472765.0,2966702723.25
3688,7,-290000.0,285066608.0,2914934456.0
3689,0,-262016.00927734375,302407255.0,2432473796.0
3689,1,-287896.3193359375,314887993.0,2964627440.0
3689,2,-245753.27270507812,207021081.0,2801385585.5
3689,3,-270369.9833984375,186909499.0,2558397928.0
3689,4,-267651.2600097656,235573502.0,2503171327.0
3689,5,-298592.119140625,282992952.0,3073649912.0
3689,6,-288856.26953125,181282359.5,2837596188.0
3689,7,-285548.2900390625,106855888.75,2882127086.46875
3690,0,-275500.0,194061718.0,2598711328.0
3690,1,-277970.56005859375,249180853.0,2706726488.0
3690,2,-271110.478515625,67075307.5,2551361456.0
3690,3,-237196.02978515625,74090343.25,1977946380.0
3690,4,-271371.8994140625,159501265.0,2573359163.5
3690,5,-288315.8818359375,107913995.5,3236336796.0
3690,6,-270135.259765625,261903298.0,2653199639.0
3690,7,-239541.990234375,80726256.75,2105813537.5
3691,0,-273957.3505859375,63656117.0,2548787312.0
3691,1,-289913.7705078125,168934826.0,2852523648.0
3691,2,-267515.548828125,247948944.0,2570451888.0
3691,3,-259277.43994140625,290262709.0,2535056482.0
3691,4,-281750.400390625,115752604.25,2722452968.0
3691,5,-232739.75268554688,120423683.5,2122783509.0
3691,6,-261555.09057617188,103757293.5,3169435257.125
3691,7,-246649.25,198868923.0,2434968686.0
3692,0,-284435.7392578125,89934899.5,2789162264.0
3692,1,-270351.0693359375,96056385.0,2685469028.0
3692,2,-295379.1513671875,103959399.75,3137823128.0
3692,3,-262280.75,162656884.5,2598356932.0
3692,4,-303635.1396484375,465784660.0,3380208656.0
3692,5,-293273.18994140625,134375758.0,3406194213.0
3692,6,-290000.0,158806892.0,3001782936.0
3692,7,-268541.1611328125,149964699.0,2507652048.0
3693,0,-237637.5009765625,119387939.5,2793412092.5976562
3693,1,-282113.08984375,223754226.0,2818122896.0
3693,2,-278908.3095703125,544610674.0,2855410386.0
3693,3,-270371.6162109375,65100288.125,2688116368.0
3693,4,-290000.0,129339850.5,2953615288.0
3693,5,-276322.40979003906,204179127.0,2923018587.25
3693,6,-255163.6416015625,264984982.0,2298733236.0
3693,7,-290859.58984375,84091552.5,2895024408.0
3694,0,-281662.00048828125,263304089.0,2790593160.0
3694,1,-284402.0302734375,154373824.5,2748129992.0
3694,2,-257995.01049804688,266113216.0,2459226224.0
3694,3,-256565.15966796875,132852585.0,2360349152.0
3694,4,-253921.919921875,134017543.5,2384411872.0
3694,5,-305518.6708984375,140619474.0,3421520952.0
3694,6,-251955.9794921875,234021232.0,2370685364.0
3694,7,-256438.14404296875,194634092.5,2511480288.0
3695,0,-263959.826171875,209362370.0,2624562170.375
3695,1,-279450.9521484375,105963703.0,2661361000.0
3695,2,-263522.8408203125,56261517.625,2440436252.0
3695,3,-291803.2294921875,184917852.0,2844789480.0
3695,4,-311024.2080078125,83863617.75,3595398072.0
3695,5,-291642.740234375,135634796.5,2929481536.0
3695,6,-241831.89794921875,101032694.5,2009508108.0
3695,7,-279272.1611328125,239599835.5,2698071816.0
3696,0,-263509.419921875,172333269.5,2420740928.0
3696,1,-259658.0185546875,113164181.75,2403389916.0
3696,2,-213378.60131835938,172362463.0,1827034411.5
3696,3,-294816.8193359375,389503549.0,2920594176.0
3696,4,-274209.5791015625,135610411.0,2745073636.0
3696,5,-256087.01904296875,110687772.75,2373904408.0
3696,6,-282239.7041015625,330074201.0,2697505384.0
3696,7,-224197.24072265625,108289769.25,2165992747.125
3697,0,-283224.92919921875,188965324.0,2752920900.0
3697,1,-260094.1669921875,108650907.25,2453839054.0
3697,2,-293320.8115234375,58166738.0,3091072080.0
3697,3,-277663.0,383873791.0,2971123430.0
3697,4,-229042.21020507812,371614722.0,1962474447.0
3697,5,-272857.08984375,203352667.0,2410192400.0
3697,6,-277207.22314453125,257740496.0,2656206844.0
3697,7,-267488.900390625,127333701.75,2823099416.0
3698,0,-234373.67333984375,442803078.0,2202573551.0
3698,1,-267709.2902832031,107967848.25,2527238384.0
3698,2,-226903.693359375,47371312.5,2590947163.25
3698,3,-257627.96484375,92378595.25,2917397129.9375
3698,4,-256544.13232421875,185331147.0,2519270104.0
3698,5,-255167.56005859375,164311781.5,2484139401.0
3698,6,-281215.8798828125,261560000.0,2641769036.0
3698,7,-284116.64013671875,282934234.0,2797273603.0
3699,0,-278494.2890625,318363213.0,2768820264.0
3699,1,-288526.6904296875,165558349.5,2958627888.0
3699,2,-281559.2607421875,170187479.0,2964304759.0
3699,3,-255047.2490234375,85291670.0,2239290658.25
3699,4,-290529.5595703125,263257246.0,2853334568.0
3699,5,-178917.18041992188,85132312.25,1890339336.921875
3699,6,-295019.11083984375,183776009.0,3025639348.0
3699,7,-270648.0808105469,185005610.5,2631120592.0
3700,0,-261921.6904296875,165294431.5,3005156747.28125
3700,1,-284407.591796875,369841748.0,2790144720.0
3700,2,-251706.57861328125,122361690.0,2499907641.0
3700,3,-240994.69970703125,88263897.5,2350897728.0
3700,4,-275077.88037109375,210497227.0,2637413911.0
3700,5,-278002.740234375,170671486.5,2742947488.0
3700,6,-303974.0,36798180.375,3270310008.0
3700,7,-253068.47021484375,35347517.5,2294084396.0
3701,0,-290000.0,294894702.0,2915015056.0
3701,1,-277513.9296875,124232149.0,2771158316.5
3701,2,-302289.900390625,130262896.0,3250038136.0
3701,3,-254806.45166015625,245074116.0,2356503132.0
3701,4,-252348.94970703125,146705070.0,2285786400.0
3701,5,-255117.71142578125,160580467.5,2389076292.0
3701,6,-244594.6591796875,100029735.0,2665535134.0
3701,7,-267847.31982421875,131211934.5,2632342009.0
3702,0,-265961.087890625,92236183.75,2572489276.0
3702,1,-279823.8994140625,103015300.5,2840251127.5
3702,2,-255047.4267578125,197960347.5,2500999928.0
3702,3,-285298.0,214874222.5,2907104466.0
3702,4,-244945.2509765625,221500407.5,2208448367.5
3702,5,-293760.708984375,56585849.125,3074726248.0
3702,6,-234225.72021484375,181559345.0,1960810259.0
3702,7,-292293.376953125,120587490.75,2952999365.364258
3703,0,-285541.18017578125,476788634.0,2921890278.0
3703,1,-218300.48803710938,287144604.0,2004511007.25
3703,2,-269909.29150390625,226495345.5,2540729212.0
3703,3,-271025.8017578125,83247195.25,2581075904.0
3703,4,-298511.169921875,645650622.0,3121819256.0
3703,5,-306532.880859375,181601782.5,3347694064.0
3703,6,-269900.5,92411475.75,2737737170.0
3703,7,-279481.01953125,166323401.0,2717175832.0
3704,0,-239490.458984375,88717047.25,2072635924.0
3704,1,-275267.99072265625,166967546.0,2943300238.0
3704,2,-253348.357421875,96970475.25,2157661076.0
3704,3,-288796.34375,336809111.0,3239665728.0
3704,4,-244338.0205078125,104646271.75,2160269880.0
3704,5,-292020.220703125,234154829.0,2910533040.0
3704,6,-192932.689453125,174474504.5,1608378569.0
3704,7,-272508.01953125,53653291.5,2614509656.0
3705,0,-285494.31005859375,110441124.0,2835270236.0
3705,1,-230431.91235351562,110163182.5,2176027673.5
3705,2,-264578.25,92457477.75,2394321808.0
3705,3,-299017.0,282983719.0,3019745360.0
3705,4,-266165.79052734375,133436118.0,2539863944.0
3705,5,-234285.87182617188,131865121.75,2325789756.875
3705,6,-290000.0,138323838.5,2953372544.0
3705,7,-285981.919921875,124069074.75,2901363304.0
3706,0,-223865.85913085938,186448129.0,2247068645.5
3706,1,-229528.75048828125,159373260.5,1921928634.5
3706,2,-290063.080078125,217398424.5,2633009196.0
3706,3,-295335.8994140625,273754944.0,3064467640.0
3706,4,-267571.83935546875,154886154.5,2628425576.25
3706,5,-253236.91796875,137683501.5,2423609618.0
3706,6,-267014.64013671875,79382453.75,2521177162.0
3706,7,-283301.3037109375,254782321.5,2999672560.0
3707,0,-271460.78759765625,146239983.0,2544528912.0
3707,1,-272639.9709472656,214283617.0,2743798782.8125
3707,2,-293943.3994140625,106499211.25,3038973272.0
3707,3,-234758.53515625,174297908.0,2146777615.0
3707,4,-257507.990234375,319769052.0,2393177986.3125
3707,5,-280937.7021484375,299543689.0,3142014976.0
3707,6,-291067.3098144531,105755279.75,3150407949.0
3707,7,-239380.89892578125,122706467.5,2076969717.0
3708,0,-258004.650390625,185891499.0,2451172352.0
3708,1,-298000.720703125,278438230.0,3120673272.0
3708,2,-272804.70947265625,102497261.5,2743959934.5
3708,3,-283058.71875,132524574.0,2813962764.0
3708,4,-236256.5,193037960.0,1881770468.0
3708,5,-298796.1201171875,186200358.0,2996025456.0
3708,6,-230551.29150390625,117234463.75,1844468448.0
3708,7,-267218.89697265625,130741870.0,2502157574.0
3709,0,-266845.5302734375,118491059.5,2551637438.5
3709,1,-246301.939453125,77054877.75,2032498420.0
3709,2,-293931.2001953125,115185930.25,2936298120.0
3709,3,-273304.3642578125,727793126.0,2985534568.0
3709,4,-298072.380859375,297267325.0,3029075384.0
3709,5,-259210.24169921875,187861052.0,2476562400.125
3709,6,-289905.599609375,260201058.0,2812276464.0
3709,7,-281414.080078125,520257655.0,2720123001.625
3710,0,-294260.369140625,218092358.0,3037751664.0
3710,1,-267593.39892578125,261323869.0,2718460904.0
3710,2,-271615.8974609375,265728719.0,2581412320.0
3710,3,-290988.140625,375351677.0,3063477608.0
3710,4,-291700.580078125,67931115.5,2983958336.0
3710,5,-267375.13916015625,131083156.0,2649652816.0
3710,6,-277980.388671875,151239534.5,2695177744.0
3710,7,-266292.9499511719,163165385.5,2788885179.84375
3711,0,-300075.259765625,207230294.0,3061191840.0
3711,1,-292764.58984375,79291384.75,3254752936.0
3711,2,-268929.5986328125,226132943.5,2463086192.0
3711,3,-277325.0400390625,288625761.0,2782569391.0
3711,4,-265286.85009765625,163129559.0,2439322640.0
3711,5,-289146.310546875,227265958.5,2832733426.0
3711,6,-296004.490234375,124856504.75,3078049920.0
3711,7,-274126.47900390625,182696099.5,2819491632.0
3712,0,-266789.640625,87076801.0,2953838751.0
3712,1,-237409.80895996094,162611521.0,2224474709.875
3712,2,-287306.31982421875,133715535.5,2763375340.0
3712,3,-296022.4794921875,322493682.0,2977756208.0
3712,4,-290828.419921875,199434674.5,2962563656.0
3712,5,-270843.248046875,140176482.5,3958997146.953125
3712,6,-195605.43505859375,30114453.375,1934579925.25
3712,7,-248074.68798828125,317552800.0,2164695112.0
3713,0,-268557.75048828125,174778880.5,2788197018.0
3713,1,-264753.2919921875,199514228.5,2479848416.0
3713,2,-264582.6630859375,51742577.0,2495953676.0
3713,3,-293116.720703125,102762135.75,2945632800.0
3713,4,-276645.689453125,117090666.25,2712156495.0
3713,5,-232607.8994140625,97429440.75,2271796121.125
3713,6,-256378.357421875,103557167.5,2313119224.0
3713,7,-267933.2607421875,80135204.0,2603137948.0
3714,0,-256474.79931640625,418678763.0,2551156166.0
3714,1,-248395.72119140625,124050148.75,2636425575.0
3714,2,-216910.826171875,65808132.25,1945654501.75
3714,3,-258529.36083984375,346594346.0,2310715008.0
3714,4,-233393.9774169922,276623971.0,2943822013.8515625
3714,5,-265170.7683105469,307378289.0,2905313748.669922
3714,6,-278119.8701171875,262426192.0,2729604248.0
3714,7,-263407.40869140625,132629515.5,2565512106.0
3715,0,-292916.69140625,89563897.0,2923940896.0
3715,1,-272705.6728515625,93510723.5,2867561760.0
3715,2,-288109.39013671875,63512831.25,2919266746.0
3715,3,-248669.99853515625,350849092.0,2537801021.0
3715,4,-243983.55029296875,152788887.0,2089426046.0
3715,5,-289681.9501953125,366510296.0,2838935648.0
3715,6,-208366.68969726562,123912225.5,1650236942.7089844
3715,7,-275000.1896972656,195595804.0,2592156406.75
3716,0,-283861.7734375,216360189.5,2958008240.0
3716,1,-289967.490234375,128134913.0,2821620848.0
3716,2,-293566.369140625,202051376.5,2915564400.0
3716,3,-275927.419921875,219161232.5,2970775561.0
3716,4,-283686.4521484375,90689935.0,2781066460.0
3716,5,-299366.83984375,133376290.5,3035120416.0
3716,6,-266437.599609375,362802887.0,2425748757.0
3716,7,-254633.3701171875,72088533.75,2590523205.5
3717,0,-291985.8896484375,274319539.0,2921939440.0
3717,1,-261817.2080078125,291241317.0,2455531016.0
3717,2,-290672.8095703125,171364285.0,3036969080.0
3717,3,-271140.6689453125,86487840.25,2648678725.0
3717,4,-267250.5615234375,300408673.0,2708055776.0
3717,5,-290000.0,336443826.0,2769540696.0
3717,6,-257015.87915039062,276469406.0,2534881669.5
3717,7,-278477.9499511719,126444041.5,2767350403.0
3718,0,-292087.03076171875,201449872.0,3668987285.0
3718,1,-261357.44921875,159428669.0,2395276316.0
3718,2,-280946.9108886719,84044501.5,2647917352.0
3718,3,-256146.8681640625,165829959.5,2772354376.0
3718,4,-276113.3916015625,88798520.5,2738725848.0
3718,5,-271775.6604003906,128940454.5,2756165180.75
3718,6,-309244.8798828125,226323984.0,3473941048.0
3718,7,-285611.7109375,54184069.625,2811149804.0
3719,0,-245341.42724609375,161312604.5,2619155128.0
3719,1,-220348.2783203125,69021484.25,1855466808.0
3719,2,-292465.87353515625,62537931.875,3306701519.375
3719,3,-253465.80029296875,60542757.875,2427836832.0
3719,4,-243340.23828125,311734457.0,2239705832.0
3719,5,-279000.98876953125,206539146.5,3161145058.0
3719,6,-290458.2802734375,126625576.0,2836125480.0
3719,7,-291791.13916015625,144601968.0,2947640718.0
3720,0,-280147.650390625,216818652.5,2780191288.0
3720,1,-247549.509765625,151120928.5,3845986936.0
3720,2,-283656.599609375,236233590.0,3260094222.0
3720,3,-283546.3408203125,128955516.0,2858032000.0
3720,4,-290000.0,191425562.0,2788300296.0
3720,5,-273224.9287109375,211045616.5,2554115280.0
3720,6,-278097.4599609375,139166425.5,2642422935.0
3720,7,-248250.890625,168740888.5,2825903724.75
3721,0,-300364.54052734375,148213819.0,3128968988.0
3721,1,-258661.033203125,184526826.5,2462421061.0
3721,2,-282735.75,132168938.5,2933265064.0
3721,3,-283582.89990234375,150214044.5,2656129216.0
3721,4,-266194.06005859375,234795161.0,2834543377.9101562
3721,5,-245631.927734375,122495814.75,2234752128.0
3721,6,-260796.4091796875,63787341.0,2567384098.4375
3721,7,-283707.0693359375,107287684.75,3087884056.0
3722,0,-271773.1767578125,55601870.625,2606528424.0
3722,1,-265692.0693359375,320459571.0,2383473416.0
3722,2,-240445.2021484375,205089040.5,2645399004.3671875
3722,3,-254971.41796875,214350058.0,2321903568.0
3722,4,-226022.16943359375,137309301.5,2038910307.28125
3722,5,-295052.78125,101892010.25,3727877084.0
3722,6,-253977.71923828125,79913630.75,2373273628.0
3722,7,-282038.1689453125,113712329.0,2984460971.0
3723,0,-257161.92236328125,341166571.0,2974050521.21875
3723,1,-254249.0810546875,69307869.25,2288762956.0
3723,2,-287327.8505859375,125292698.5,2819812496.0
3723,3,-288289.98095703125,80812835.25,2771400280.0
3723,4,-264565.44873046875,102347295.5,2373233168.0
3723,5,-285404.53955078125,113343282.75,2811440276.0
3723,6,-257704.82275390625,216567576.5,2626444072.0
3723,7,-284817.4794921875,198244238.0,2765967440.0
3724,0,-226288.587890625,147334017.0,1994835313.21875
3724,1,-260243.5126953125,140726225.0,2339468523.0
3724,2,-259511.59033203125,84494674.25,2536839530.0
3724,3,-279206.45947265625,147984295.5,2728164280.0
3724,4,-306507.119140625,233055628.5,3433139696.0
3724,5,-253275.01025390625,195863485.0,2766234244.0
3724,6,-261656.8212890625,92917765.25,2370871322.0
3724,7,-272013.4697265625,181008928.0,2622421152.0
3725,0,-246083.30993652344,139543940.0,2348868226.0820312
3725,1,-274750.76025390625,172177241.5,3362854364.0
3725,2,-262920.1201171875,82905863.25,2474664057.5
3725,3,-223321.1923828125,394652144.0,2584561509.0
3725,4,-258063.03076171875,241945041.0,2347252912.0
3725,5,-253357.90966796875,338909193.0,2333674040.0
3725,6,-295223.0,109603820.25,2995361624.0
3725,7,-243705.05859375,230425103.0,2124276511.0
3726,0,-286970.8623046875,117017373.0,3008608854.0
3726,1,-286066.4296875,61497746.75,2895910872.0
3726,2,-263284.08984375,324758916.0,2273082872.0
3726,3,-290000.0,80262400.0,2966972352.0
3726,4,-293263.5302734375,148341249.5,3089278528.0
3726,5,-279902.7497558594,219150852.0,2807179844.0
3726,6,-284882.54052734375,195846619.0,2956833828.0
3726,7,-253492.65771484375,136016512.5,2607745697.515625
3727,0,-279264.0009765625,138929846.5,2666591964.0
3727,1,-290000.0,255584764.0,2996941656.0
3727,2,-259646.3896484375,188150833.0,2503771155.0
3727,3,-271516.5,169847033.5,2586261590.0
3727,4,-229118.91088867188,129965402.5,2564238542.6875
3727,5,-238950.40478515625,255068361.5,5284735399.7421875
3727,6,-301963.73046875,316517352.0,3313774056.0
3727,7,-257107.6494140625,290811908.0,2412069612.0
3728,0,-269009.26953125,156120706.0,2713238216.0
3728,1,-241671.64208984375,122628421.5,2319065102.0
3728,2,-238777.71630859375,44825773.0,2915266768.4375
3728,3,-304773.158203125,70733529.0,3243240312.0
3728,4,-233863.59887695312,132480699.25,2051601919.0
3728,5,-256262.08947753906,402549649.0,2708219417.875
3728,6,-272659.14990234375,134388404.0,3557291702.0
3728,7,-202177.15979003906,65323073.25,1687301092.34375
3729,0,-277764.9189453125,112759020.75,2617994984.0
3729,1,-233118.11865234375,139130825.0,2047311525.0
3729,2,-300303.12890625,226173928.5,3406840824.0
3729,3,-270736.9404296875,433019932.0,2531725768.0
3729,4,-287385.939453125,153079003.0,3133058126.0
3729,5,-273201.1298828125,138758430.0,2768142408.0
3729,6,-270143.64013671875,136158015.5,2927806030.0
3729,7,-281269.517578125,153442906.0,3113339864.0
3730,0,-288254.76953125,103481572.5,2863418288.0
3730,1,-256206.56103515625,114637135.0,2724858822.5
3730,2,-257372.99609375,143540951.5,3637661144.0
3730,3,-219374.35668945312,130462138.0,2211923298.75
3730,4,-298377.17041015625,186531117.5,3181370188.0
3730,5,-246616.51123046875,187347707.0,2539494578.5
3730,6,-278168.19921875,197714108.0,2628955192.0
3730,7,-212052.85815429688,219280950.0,1796914027.0288086
3731,0,-294026.7001953125,114140922.0,2993220432.0
3731,1,-245162.65112304688,104509154.5,2051684845.0
3731,2,-252075.39184570312,195601462.5,2591032701.0
3731,3,-271265.2578125,147252792.0,2613283320.0
3731,4,-289111.2998046875,61891191.0,2945620727.0
3731,5,-271504.4814453125,301736735.0,2640393136.0
3731,6,-280554.6494140625,97569402.0,2792323200.0
3731,7,-245683.76977539062,187548644.5,2356703644.8066406
3732,0,-232408.65112304688,414223475.0,1995191123.0
3732,1,-253341.06005859375,121450748.0,2243061479.75
3732,2,-289590.080078125,76925718.0,2876648184.0
3732,3,-277597.470703125,142259592.0,2726790616.0
3732,4,-261984.3994140625,72040732.5,2533027132.0
3732,5,-264932.2724609375,321554931.0,2446670052.0
3732,6,-293627.1513671875,89270567.0,2967900736.0
